t,field,value,color,status,reason,raw
3910.0,POWER,93,NEUTRAL,OK,power_present,{age_s=0.0}
3910.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
3910.0,CADENCE,71,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3910.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3910.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3910.0,AVG_GROSS,18.7,NEUTRAL,OK,distance_over_total_time,{}
3910.0,AVG_MOVING,19.3,NEUTRAL,OK,distance_over_moving_time,{}
3911.0,SPEED,24.6,GREEN,OK,above_reference,"{reference_kmh=19.336627078384797, age_s=0.0}"
3911.0,POWER,121,NEUTRAL,OK,power_present,{age_s=0.0}
3911.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
3911.0,CADENCE,71,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3911.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.36, grade_display=-0.36}"
3911.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3911.0,AVG_GROSS,18.7,NEUTRAL,OK,distance_over_total_time,{}
3911.0,AVG_MOVING,19.3,NEUTRAL,OK,distance_over_moving_time,{}
3912.0,SPEED,24.7,GREEN,OK,above_reference,"{reference_kmh=19.33802216358839, age_s=0.0}"
3912.0,POWER,67,NEUTRAL,OK,power_present,{age_s=0.0}
3912.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
3912.0,CADENCE,71,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3912.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.52, grade_display=-0.52}"
3912.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3912.0,AVG_GROSS,18.7,NEUTRAL,OK,distance_over_total_time,{}
3912.0,AVG_MOVING,19.3,NEUTRAL,OK,distance_over_moving_time,{}
3913.0,SPEED,24.8,GREEN,OK,above_reference,"{reference_kmh=19.337251384858874, age_s=0.0}"
3913.0,POWER,75,NEUTRAL,OK,power_present,{age_s=0.0}
3913.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
3913.0,CADENCE,71,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3913.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.52, grade_display=-0.52}"
3913.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3913.0,AVG_GROSS,18.7,NEUTRAL,OK,distance_over_total_time,{}
3913.0,AVG_MOVING,19.3,NEUTRAL,OK,distance_over_moving_time,{}
3914.0,SPEED,24.9,GREEN,OK,above_reference,"{reference_kmh=19.338645569620255, age_s=0.0}"
3914.0,POWER,67,NEUTRAL,OK,power_present,{age_s=0.0}
3914.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
3914.0,CADENCE,71,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3914.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.57, grade_display=-0.57}"
3914.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3914.0,AVG_GROSS,18.7,NEUTRAL,OK,distance_over_total_time,{}
3914.0,AVG_MOVING,19.3,NEUTRAL,OK,distance_over_moving_time,{}
3915.0,SPEED,24.7,GREEN,OK,above_reference,"{reference_kmh=19.34003901924598, age_s=0.0}"
3915.0,POWER,67,NEUTRAL,OK,power_present,{age_s=0.0}
3915.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
3915.0,CADENCE,71,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3915.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.56, grade_display=-0.56}"
3915.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3915.0,AVG_GROSS,18.7,NEUTRAL,OK,distance_over_total_time,{}
3915.0,AVG_MOVING,19.3,NEUTRAL,OK,distance_over_moving_time,{}
3916.0,SPEED,24.2,GREEN,OK,above_reference,"{reference_kmh=19.341431734317343, age_s=0.0}"
3916.0,POWER,67,NEUTRAL,OK,power_present,{age_s=0.0}
3916.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
3916.0,CADENCE,71,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3916.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.42, grade_display=-0.42}"
3916.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3916.0,AVG_GROSS,18.7,NEUTRAL,OK,distance_over_total_time,{}
3916.0,AVG_MOVING,19.3,NEUTRAL,OK,distance_over_moving_time,{}
3917.0,SPEED,24.4,GREEN,OK,above_reference,"{reference_kmh=19.34282371541502, age_s=0.0}"
3917.0,POWER,13,NEUTRAL,OK,power_present,{age_s=0.0}
3917.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
3917.0,CADENCE,27,AMBER,OK,outside_preferred_band,{age_s=0.0}
3917.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.26, grade_display=-0.26}"
3917.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3917.0,AVG_GROSS,18.7,NEUTRAL,OK,distance_over_total_time,{}
3917.0,AVG_MOVING,19.3,NEUTRAL,OK,distance_over_moving_time,{}
3918.0,SPEED,24.7,GREEN,OK,above_reference,"{reference_kmh=19.346377239199157, age_s=0.0}"
3918.0,POWER,280,NEUTRAL,OK,power_present,{age_s=0.0}
3918.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
3918.0,CADENCE,41,AMBER,OK,outside_preferred_band,{age_s=0.0}
3918.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3918.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3918.0,AVG_GROSS,18.7,NEUTRAL,OK,distance_over_total_time,{}
3918.0,AVG_MOVING,19.3,NEUTRAL,OK,distance_over_moving_time,{}
3919.0,SPEED,26.0,GREEN,OK,above_reference,"{reference_kmh=19.34776718461944, age_s=0.0}"
3919.0,POWER,415,NEUTRAL,OK,power_present,{age_s=0.0}
3919.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
3919.0,CADENCE,74,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3919.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3919.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3919.0,AVG_GROSS,18.7,NEUTRAL,OK,distance_over_total_time,{}
3919.0,AVG_MOVING,19.3,NEUTRAL,OK,distance_over_moving_time,{}
3920.0,SPEED,26.2,GREEN,OK,above_reference,"{reference_kmh=19.349156398104267, age_s=0.0}"
3920.0,POWER,144,NEUTRAL,OK,power_present,{age_s=0.0}
3920.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
3920.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3920.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3920.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3920.0,AVG_GROSS,18.7,NEUTRAL,OK,distance_over_total_time,{}
3920.0,AVG_MOVING,19.3,NEUTRAL,OK,distance_over_moving_time,{}
3921.0,SPEED,26.3,GREEN,OK,above_reference,"{reference_kmh=19.35054488023164, age_s=0.0}"
3921.0,POWER,154,NEUTRAL,OK,power_present,{age_s=0.0}
3921.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
3921.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3921.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3921.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3921.0,AVG_GROSS,18.7,NEUTRAL,OK,distance_over_total_time,{}
3921.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3922.0,SPEED,26.4,GREEN,OK,above_reference,"{reference_kmh=19.351932631578947, age_s=0.0}"
3922.0,POWER,153,NEUTRAL,OK,power_present,{age_s=0.0}
3922.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
3922.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3922.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.4, grade_display=-0.4}"
3922.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3922.0,AVG_GROSS,18.7,NEUTRAL,OK,distance_over_total_time,{}
3922.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3923.0,SPEED,26.3,GREEN,OK,above_reference,"{reference_kmh=19.35547908445146, age_s=0.0}"
3923.0,POWER,115,NEUTRAL,OK,power_present,{age_s=0.0}
3923.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
3923.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3923.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.52, grade_display=-0.52}"
3923.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3923.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3923.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3924.0,SPEED,26.2,GREEN,OK,above_reference,"{reference_kmh=19.356864807995795, age_s=0.0}"
3924.0,POWER,136,NEUTRAL,OK,power_present,{age_s=0.0}
3924.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
3924.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3924.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.57, grade_display=-0.57}"
3924.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3924.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3924.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3925.0,SPEED,26.0,GREEN,OK,above_reference,"{reference_kmh=19.358249802787277, age_s=0.0}"
3925.0,POWER,135,NEUTRAL,OK,power_present,{age_s=0.0}
3925.0,HR,110,NEUTRAL,OK,hr_present,{age_s=0.0}
3925.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3925.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.56, grade_display=-0.56}"
3925.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3925.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3925.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3926.0,SPEED,26.2,GREEN,OK,above_reference,"{reference_kmh=19.35963406940063, age_s=0.0}"
3926.0,POWER,214,NEUTRAL,OK,power_present,{age_s=0.0}
3926.0,HR,109,NEUTRAL,OK,hr_present,{age_s=0.0}
3926.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3926.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=-0.85, grade_display=-0.85}"
3926.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3926.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3926.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3927.0,SPEED,26.6,GREEN,OK,above_reference,"{reference_kmh=19.361017608409984, age_s=0.0}"
3927.0,POWER,181,NEUTRAL,OK,power_present,{age_s=0.0}
3927.0,HR,110,NEUTRAL,OK,hr_present,{age_s=0.0}
3927.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3927.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=-0.82, grade_display=-0.82}"
3927.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3927.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3927.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3928.0,SPEED,26.9,GREEN,OK,above_reference,"{reference_kmh=19.364557015239093, age_s=0.0}"
3928.0,POWER,167,NEUTRAL,OK,power_present,{age_s=0.0}
3928.0,HR,110,NEUTRAL,OK,hr_present,{age_s=0.0}
3928.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3928.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=-0.71, grade_display=-0.71}"
3928.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3928.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3928.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3929.0,SPEED,26.9,GREEN,OK,above_reference,"{reference_kmh=19.365938534278957, age_s=0.0}"
3929.0,POWER,168,NEUTRAL,OK,power_present,{age_s=0.0}
3929.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
3929.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3929.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.48, grade_display=-0.48}"
3929.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3929.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3929.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3930.0,SPEED,26.9,GREEN,OK,above_reference,"{reference_kmh=19.36516386554622, age_s=0.0}"
3930.0,POWER,137,NEUTRAL,OK,power_present,{age_s=0.0}
3930.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
3930.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3930.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.48, grade_display=-0.48}"
3930.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3930.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3930.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3931.0,SPEED,27.3,GREEN,OK,above_reference,"{reference_kmh=19.368699396166974, age_s=0.0}"
3931.0,POWER,167,NEUTRAL,OK,power_present,{age_s=0.0}
3931.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
3931.0,CADENCE,78,AMBER,OK,outside_preferred_band,{age_s=0.0}
3931.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.43, grade_display=-0.43}"
3931.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3931.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3931.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3932.0,SPEED,27.6,GREEN,OK,above_reference,"{reference_kmh=19.37223307086614, age_s=0.0}"
3932.0,POWER,183,NEUTRAL,OK,power_present,{age_s=0.0}
3932.0,HR,111,NEUTRAL,OK,hr_present,{age_s=0.0}
3932.0,CADENCE,79,AMBER,OK,outside_preferred_band,{age_s=0.0}
3932.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.68, grade_display=-0.68}"
3932.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3932.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3932.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3933.0,SPEED,27.9,GREEN,OK,above_reference,"{reference_kmh=19.373611125688793, age_s=0.0}"
3933.0,POWER,133,NEUTRAL,OK,power_present,{age_s=0.0}
3933.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
3933.0,CADENCE,80,AMBER,OK,outside_preferred_band,{age_s=0.0}
3933.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.63, grade_display=-0.63}"
3933.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3933.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3933.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3934.0,SPEED,27.7,GREEN,OK,above_reference,"{reference_kmh=19.37714165792235, age_s=0.0}"
3934.0,POWER,134,NEUTRAL,OK,power_present,{age_s=0.0}
3934.0,HR,114,NEUTRAL,OK,hr_present,{age_s=0.0}
3934.0,CADENCE,80,AMBER,OK,outside_preferred_band,{age_s=0.0}
3934.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.48, grade_display=-0.48}"
3934.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3934.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3934.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3935.0,SPEED,27.6,GREEN,OK,above_reference,"{reference_kmh=19.378517702596383, age_s=0.0}"
3935.0,POWER,92,NEUTRAL,OK,power_present,{age_s=0.0}
3935.0,HR,115,NEUTRAL,OK,hr_present,{age_s=0.0}
3935.0,CADENCE,80,AMBER,OK,outside_preferred_band,{age_s=0.0}
3935.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.49, grade_display=-0.49}"
3935.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3935.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3935.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3936.0,SPEED,27.6,GREEN,OK,above_reference,"{reference_kmh=19.377740954378606, age_s=0.0}"
3936.0,POWER,86,NEUTRAL,OK,power_present,{age_s=0.0}
3936.0,HR,115,NEUTRAL,OK,hr_present,{age_s=0.0}
3936.0,CADENCE,80,AMBER,OK,outside_preferred_band,{age_s=0.0}
3936.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.49, grade_display=-0.49}"
3936.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3936.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3936.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3937.0,SPEED,27.6,GREEN,OK,above_reference,"{reference_kmh=19.381267627785057, age_s=0.0}"
3937.0,POWER,113,NEUTRAL,OK,power_present,{age_s=0.0}
3937.0,HR,115,NEUTRAL,OK,hr_present,{age_s=0.0}
3937.0,CADENCE,79,AMBER,OK,outside_preferred_band,{age_s=0.0}
3937.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=-0.7, grade_display=-0.7}"
3937.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3937.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3937.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3938.0,SPEED,27.4,GREEN,OK,above_reference,"{reference_kmh=19.382641509433963, age_s=0.0}"
3938.0,POWER,119,NEUTRAL,OK,power_present,{age_s=0.0}
3938.0,HR,116,NEUTRAL,OK,hr_present,{age_s=0.0}
3938.0,CADENCE,80,AMBER,OK,outside_preferred_band,{age_s=0.0}
3938.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.67, grade_display=-0.67}"
3938.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3938.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3938.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3939.0,SPEED,27.3,GREEN,OK,above_reference,"{reference_kmh=19.381864291328263, age_s=0.0}"
3939.0,POWER,159,NEUTRAL,OK,power_present,{age_s=0.0}
3939.0,HR,116,NEUTRAL,OK,hr_present,{age_s=0.0}
3939.0,CADENCE,79,AMBER,OK,outside_preferred_band,{age_s=0.0}
3939.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.67, grade_display=-0.67}"
3939.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3939.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3939.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3940.0,SPEED,27.0,GREEN,OK,above_reference,"{reference_kmh=19.385387113672078, age_s=0.0}"
3940.0,POWER,148,NEUTRAL,OK,power_present,{age_s=0.0}
3940.0,HR,116,NEUTRAL,OK,hr_present,{age_s=0.0}
3940.0,CADENCE,79,AMBER,OK,outside_preferred_band,{age_s=0.0}
3940.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.58, grade_display=-0.58}"
3940.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3940.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3940.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3941.0,SPEED,26.9,GREEN,OK,above_reference,"{reference_kmh=19.391057344854673, age_s=0.0}"
3941.0,POWER,181,NEUTRAL,OK,power_present,{age_s=0.0}
3941.0,HR,116,NEUTRAL,OK,hr_present,{age_s=0.0}
3941.0,CADENCE,78,AMBER,OK,outside_preferred_band,{age_s=0.0}
3941.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.58, grade_display=-0.58}"
3941.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3941.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3941.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3942.0,SPEED,26.7,GREEN,OK,above_reference,"{reference_kmh=19.39242722513089, age_s=0.0}"
3942.0,POWER,181,NEUTRAL,OK,power_present,{age_s=0.0}
3942.0,HR,115,NEUTRAL,OK,hr_present,{age_s=0.0}
3942.0,CADENCE,78,AMBER,OK,outside_preferred_band,{age_s=0.0}
3942.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.22, grade_display=-0.22}"
3942.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3942.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3942.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3943.0,SPEED,26.6,GREEN,OK,above_reference,"{reference_kmh=19.39594451714211, age_s=0.0}"
3943.0,POWER,116,NEUTRAL,OK,power_present,{age_s=0.0}
3943.0,HR,115,NEUTRAL,OK,hr_present,{age_s=0.0}
3943.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3943.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3943.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3943.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3943.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3944.0,SPEED,26.6,GREEN,OK,above_reference,"{reference_kmh=19.397312401883827, age_s=0.0}"
3944.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
3944.0,HR,115,NEUTRAL,OK,hr_present,{age_s=0.0}
3944.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3944.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3944.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3944.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3944.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3945.0,SPEED,26.6,GREEN,OK,above_reference,"{reference_kmh=19.398679571017528, age_s=0.0}"
3945.0,POWER,216,NEUTRAL,OK,power_present,{age_s=0.0}
3945.0,HR,115,NEUTRAL,OK,hr_present,{age_s=0.0}
3945.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3945.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3945.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3945.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3945.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3946.0,SPEED,26.6,GREEN,OK,above_reference,"{reference_kmh=19.400046025104604, age_s=0.0}"
3946.0,POWER,212,NEUTRAL,OK,power_present,{age_s=0.0}
3946.0,HR,115,NEUTRAL,OK,hr_present,{age_s=0.0}
3946.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3946.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3946.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3946.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3946.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3947.0,SPEED,26.6,GREEN,OK,above_reference,"{reference_kmh=19.401411764705884, age_s=0.0}"
3947.0,POWER,123,NEUTRAL,OK,power_present,{age_s=0.0}
3947.0,HR,114,NEUTRAL,OK,hr_present,{age_s=0.0}
3947.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3947.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3947.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3947.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3947.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3948.0,SPEED,26.5,GREEN,OK,above_reference,"{reference_kmh=19.404922111866178, age_s=0.0}"
3948.0,POWER,148,NEUTRAL,OK,power_present,{age_s=0.0}
3948.0,HR,114,NEUTRAL,OK,hr_present,{age_s=0.0}
3948.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3948.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3948.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3948.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3948.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3949.0,SPEED,26.7,GREEN,OK,above_reference,"{reference_kmh=19.40628586360073, age_s=0.0}"
3949.0,POWER,171,NEUTRAL,OK,power_present,{age_s=0.0}
3949.0,HR,113,NEUTRAL,OK,hr_present,{age_s=0.0}
3949.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3949.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3949.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3949.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3949.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3950.0,SPEED,26.7,GREEN,OK,above_reference,"{reference_kmh=19.407648902821318, age_s=0.0}"
3950.0,POWER,200,NEUTRAL,OK,power_present,{age_s=0.0}
3950.0,HR,113,NEUTRAL,OK,hr_present,{age_s=0.0}
3950.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3950.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3950.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3950.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3950.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3951.0,SPEED,26.7,GREEN,OK,above_reference,"{reference_kmh=19.409011230086183, age_s=0.0}"
